"taxon_id"	"taxon_rank"	"scientific_name"	"assembly_id"	"contig_count"	"scaffold_count"	"chromosome_count"	"gc_percent"	"gene_count"	"assembly_level"	"assembly_span"	"contig_n50"	"scaffold_n50"	"busco_completeness"
"1323832"	"species"	"Calonectris borealis"	"GCA_964196065.2"	759	281	39	43.5		"Chromosome"	1211470109	4109000	86671854	
"3908"	"species"	"Vicia sativa"	"GCA_964197575.1"	301	255	6	36.21		"Chromosome"	1748915206	55950344	346554540	98.2
"3908"	"species"	"Vicia sativa"	"GCA_964197585.1"	179	143		36		"Scaffold"	1751131175	72199141	347189331	
"102642"	"species"	"Abax parallelepipedus"	"GCA_964197635.1"	8558	8551		33.5		"Scaffold"	511223944	99981	100215	
"102642"	"species"	"Abax parallelepipedus"	"GCA_964197645.1"	868	315	18	33.4		"Chromosome"	596994654	3250000	35806512	98.9
"85663"	"species"	"Bombus jonellus"	"GCA_964197655.1"	783	783		36		"Contig"	341283758	1581912	1581912	
"85663"	"species"	"Bombus jonellus"	"GCA_964197665.1"	368	250	18	36.03		"Chromosome"	357895888	2756576	14150879	97.60000000000001
"1045619"	"species"	"Pimpla contemplator"	"GCA_964197675.1"	489	267	18	45.37		"Chromosome"	270253431	1861481	15691722	95.80000000000001
"176009"	"species"	"Tricholoma cingulatum"	"GCA_964197685.1"	231	103	14	48.45		"Chromosome"	47866656	505339	3145815	93.60000000000001
"176009"	"species"	"Tricholoma cingulatum"	"GCA_964197695.1"	369	365		48.5		"Scaffold"	45356807	307478	307478	
"234461"	"species"	"Carex depauperata"	"GCA_964197715.1"	353	70	22	35.6		"Chromosome"	702595164	3879681	32579503	75.60000000000001
"234461"	"species"	"Carex depauperata"	"GCA_964197725.1"	314	314		36		"Contig"	13510833	41118	41118	
"403040"	"species"	"Triglochin palustris"	"GCA_964197735.1"	1314	760		38.5		"Scaffold"	405557890	1826473	33244874	
"403040"	"species"	"Triglochin palustris"	"GCA_964197745.1"	301	65	12	38.47		"Chromosome"	437486790	4409272	38339048	86
"685373"	"species"	"Macaria brunneata"	"GCA_964197755.1"	423	114		36.5		"Scaffold"	364469264	1991565	12767717	
"111401"	"species"	"Chrysolina graminis"	"GCA_964197765.1"	1150	350		36		"Scaffold"	1455424460	3004824	129356550	
"685373"	"species"	"Macaria brunneata"	"GCA_964197775.1"	443	156	31	36.68		"Chromosome"	363291535	1930802	12675615	98.30000000000001
"111401"	"species"	"Chrysolina graminis"	"GCA_964197785.1"	1498	650	12	36.27		"Chromosome"	1467195049	2842487	131681018	99
"281872"	"species"	"Acaena ovalifolia"	"GCA_964197805.1"	344	73	21	38.7		"Chromosome"	687115516	3865283	32598947	99.2
"203760"	"species"	"Pentaglottis sempervirens"	"GCA_964197815.1"	330	236		36		"Scaffold"	955528988	14352502	75667231	
"281872"	"species"	"Acaena ovalifolia"	"GCA_964197845.1"	451	156	21	39		"Chromosome"	687192732	3658805	32614310	
"203760"	"species"	"Pentaglottis sempervirens"	"GCA_964197855.1"	427	341	10	36.51		"Chromosome"	850059384	15004067	76165603	92.7
"1594309"	"species"	"Hedya pruniana"	"GCA_964197955.1"	159	85	28	38.14		"Chromosome"	521052055	7873000	19170578	98.2
"164258"	"species"	"Veronica serpyllifolia"	"GCA_964197965.1"	204	30	7	36.47		"Chromosome"	368141821	6490913	58544098	96
"1594309"	"species"	"Hedya pruniana"	"GCA_964197975.1"	2782	2781		38		"Scaffold"	545095368	494459	494459	
"164258"	"species"	"Veronica serpyllifolia"	"GCA_964197985.1"	129	54		36		"Scaffold"	347490694	6239185	51255371	
"58319"	"species"	"Scardinius erythrophthalmus"	"GCA_964197995.1"	1590	754	25	39.03		"Chromosome"	1229649543	2291051	44954600	97.7
"58319"	"species"	"Scardinius erythrophthalmus"	"GCA_964198005.1"	1359	449		39		"Scaffold"	1189974144	2185350	44611761	
"197176"	"species"	"Sympetrum sanguineum"	"GCA_964198025.1"	2015	1387	13	35.160000000000004		"Chromosome"	1500531068	2520621	95997588	96
"197176"	"species"	"Sympetrum sanguineum"	"GCA_964198035.1"	1242	672	12	35		"Chromosome"	1304051207	2618371	96021296	
"7748"	"species"	"Lampetra fluviatilis"	"GCA_964198585.1"	5726	5717		49		"Scaffold"	939632249	460300	460300	
"7748"	"species"	"Lampetra fluviatilis"	"GCA_964198595.1"	3291	1496	82	49.25		"Chromosome"	1042458987	1289502	13159252	62.6
"3163303"	"species"	"Russula aff. farinipes"	"GCA_964199335.1"	32	11	11	51.85		"Chromosome"	38985979	2549700	3734652	93.30000000000001
"3163303"	"species"	"Russula aff. farinipes"	"GCA_964199345.1"	375	375		49		"Contig"	7009317	19591	19591	
"119627"	"species"	"Larus michahellis"	"GCA_964199725.2"	1029	499	34	44		"Chromosome"	1224408023	3730653	98331555	
"119627"	"species"	"Larus michahellis"	"GCA_964199755.1"	1117	617	35	44.65		"Chromosome"	1405564706	4216312	87713602	97.4
"119627"	"species"	"Larus michahellis"	"GCA_964199755.2"	1573	919	36	45		"Chromosome"	1466224372	3360787	86639822	
"934877"	"species"	"Lomographa temerata"	"GCA_964199915.1"	193	67	32	36.07		"Chromosome"	682884362	8235691	22720523	98.7
"4123"	"species"	"Convolvulus arvensis"	"GCA_964199925.1"	1171	924		36		"Scaffold"	1289621842	7904404	54107067	
"934877"	"species"	"Lomographa temerata"	"GCA_964199935.1"	177	71		36		"Scaffold"	684222198	7883694	22752310	
"4123"	"species"	"Convolvulus arvensis"	"GCA_964199945.1"	1671	1341	24	36.26		"Chromosome"	1327610284	8536703	52215319	92.7
"57917"	"species"	"Filipendula ulmaria"	"GCA_964200655.1"	131	34	7	39.13		"Chromosome"	274991720	6900330	44838700	96.9
"76502"	"species"	"Schoenoplectus lacustris"	"GCA_964200675.1"	318	42	20	33.24		"Chromosome"	480864828	2291339	23938866	76
"76502"	"species"	"Schoenoplectus lacustris"	"GCA_964200685.1"	1382	1379		33.5		"Scaffold"	484984831	763241	764456	
"38846"	"species"	"Euphorbia peplus"	"GCA_964200815.1"	19	14	8	35.52		"Chromosome"	277122259	27114682	33771862	97.60000000000001
"212759"	"species"	"Adonis annua"	"GCA_964200825.2"	10720	7365	16	38.82		"Chromosome"	14092464277	6106646	817723161	99.4
"38846"	"species"	"Euphorbia peplus"	"GCA_964200835.1"	21	21		41.5		"Contig"	6464237	5508906	5508906	
"8323"	"species"	"Triturus cristatus"	"GCA_964204655.1"	6001	1303	17	45.53		"Chromosome"	22324616549	8497210	1248769876	92.7
"8323"	"species"	"Triturus cristatus"	"GCA_964204665.1"	179794	179456		45.5		"Scaffold"	11940595809	72982	73009	
"934834"	"species"	"Epione repandaria"	"GCA_964204675.1"	171	86	29	35.34		"Chromosome"	848246538	13520806	29722874	98.7
"1655869"	"species"	"Arthaldeus pascuellus"	"GCA_964204695.1"	506	72	9	36.03		"Chromosome"	1275436852	5406509	192120997	97.2
"346699"	"species"	"Anaspis regimbarti"	"GCA_964204705.1"	1605	650		38.5		"Scaffold"	467926291	765541	56224633	
"346699"	"species"	"Anaspis regimbarti"	"GCA_964204715.1"	124	20	8	38.49		"Chromosome"	457613942	6911245	64257360	98.4
"934834"	"species"	"Epione repandaria"	"GCA_964204735.1"	2803	2319		35.5		"Scaffold"	836885335	2678281	29349843	
"256828"	"species"	"Bruchidius varius"	"GCA_964204745.1"	775	146	10	37.04		"Chromosome"	1210033933	3151950	128549679	98.4
"377571"	"species"	"Sciapus platypterus"	"GCA_964204755.1"	1026	308	6	28.39		"Chromosome"	1000090144	2881579	190239623	93
"127999"	"species"	"Tanacetum parthenium"	"GCA_964204775.1"	1438	456	9	34.94		"Chromosome"	2124182004	3296756	246493322	97.60000000000001
"1655869"	"species"	"Arthaldeus pascuellus"	"GCA_964204785.1"	4340	2146		36		"Scaffold"	1344982391	1086510	122972321	
"127999"	"species"	"Tanacetum parthenium"	"GCA_964204795.1"	1348	351		35		"Scaffold"	2116488610	3245031	246356531	
"2998547"	"species"	"Scellus notatus"	"GCA_964204855.1"	163	83	5	26.04		"Chromosome"	446826208	10240475	121741210	92.5
"7725"	"species"	"Styela clava"	"GCA_964204865.2"	414	380	15	36		"Chromosome"	376784849	17108000	24297679	
"377571"	"species"	"Sciapus platypterus"	"GCA_964204875.1"	13169	9584		28.5		"Scaffold"	1071221045	252516	165116072	
"1869911"	"species"	"Eupithecia phoeniceata"	"GCA_964204885.1"	92	41	31	37.21		"Chromosome"	406443191	9850443	14620822	97.9
"1869911"	"species"	"Eupithecia phoeniceata"	"GCA_964204895.1"	103	48		37		"Scaffold"	404766818	7903370	14357744	
"585813"	"species"	"Iris foetidissima"	"GCA_964204905.1"	3221	1368	20	40.74		"Chromosome"	6994326806	6530302	330135341	94.2
"2998547"	"species"	"Scellus notatus"	"GCA_964204915.1"	1926	1531		26		"Scaffold"	463918780	1773918	115171567	
"987030"	"species"	"Pterapherapteryx sexalata"	"GCA_964204925.1"	1104	575		37		"Scaffold"	306724435	844319	9260057	
"585813"	"species"	"Iris foetidissima"	"GCA_964204935.1"	3982	1650		40.5		"Scaffold"	6884123664	5051614	316385812	
"987030"	"species"	"Pterapherapteryx sexalata"	"GCA_964204945.1"	888	272	32	36.800000000000004		"Chromosome"	289117120	910992	10112218	96
"7725"	"species"	"Styela clava"	"GCA_964204955.2"	269	243		36.5		"Scaffold"	381580332	18712975	24302354	
"256828"	"species"	"Bruchidius varius"	"GCA_964204965.1"	840	286		37		"Scaffold"	1143235552	3251757	128828166	
"36150"	"species"	"Cicadella viridis"	"GCA_964205145.1"	11708	8358		35.5		"Scaffold"	1584427334	684303	113603802	
"59985"	"species"	"Samolus valerandi"	"GCA_964205155.1"	2380	2380		36		"Contig"	58973378	26633	26633	
"59985"	"species"	"Samolus valerandi"	"GCA_964205165.1"	356	124	13	35.1		"Chromosome"	503532062	3300872	42053491	96.2
"333879"	"species"	"Denticollis linearis"	"GCA_964205195.1"	5887	5857		34		"Scaffold"	1392351926	699147	709200	
"36150"	"species"	"Cicadella viridis"	"GCA_964205205.1"	448	99	11	35.15		"Chromosome"	1425453996	7802928	139266619	96.9
"333879"	"species"	"Denticollis linearis"	"GCA_964205235.1"	4536	3712	10	33.85		"Chromosome"	1601175470	8081841	141621488	99.2
"148897"	"species"	"Geum rivale"	"GCA_964205265.1"	523	473	21	39.96		"Chromosome"	1047505177	24393502	48934121	98.60000000000001
"125585"	"species"	"Tamarix gallica"	"GCA_964205275.1"	2468	1471		34		"Scaffold"	1536145329	2970641	119604253	
"148897"	"species"	"Geum rivale"	"GCA_964205285.1"	268	215		40		"Scaffold"	1031235461	22430035	48844578	
"125585"	"species"	"Tamarix gallica"	"GCA_964205315.1"	1330	648	12	33.76		"Chromosome"	1404817697	3411257	117264569	96.10000000000001
"93593"	"species"	"Simplicillium lamellicola"	"GCA_964211775.1"	178	178		48.5		"Contig"	5719628	31957	31957	
"8843"	"species"	"Anser anser"	"GCA_964211785.1"	1135	381	39	43.5		"Chromosome"	1168290161	2662746	67215310	
"219593"	"species"	"Aythya ferina"	"GCA_964211795.1"	767	362		42		"Scaffold"	1103588439	4452486	77419955	
"1822558"	"species"	"Rhagio lineola"	"GCA_964211805.1"	11481	6065		32.5		"Scaffold"	1688989909	453853	362092676	
"93593"	"species"	"Simplicillium lamellicola"	"GCA_964211815.1"	14	7	7	48.4		"Chromosome"	28706920	4149641	4686602	96.5
"219593"	"species"	"Aythya ferina"	"GCA_964211825.1"	1335	861	41	42.18		"Chromosome"	1252302973	4150808	79844515	96.9
"8843"	"species"	"Anser anser"	"GCA_964211835.1"	1748	818	41	43.53		"Chromosome"	1313438308	2674135	78965412	96.9
"1822558"	"species"	"Rhagio lineola"	"GCA_964211845.1"	763	310	5	32.59		"Chromosome"	1654958868	6661105	398369368	95.30000000000001
"207148"	"species"	"Aphodius fimetarius"	"GCA_964211865.1"	3552	3057	11	32.3		"Chromosome"	1343376671	2803677	78759060	99.10000000000001
"207148"	"species"	"Aphodius fimetarius"	"GCA_964211875.1"	8824	8820		33		"Scaffold"	1158838271	387017	387216	
"46032"	"species"	"Veronica arvensis"	"GCA_964211885.1"	248	128		37.31		"Scaffold"	369139995	5014061	44318579	95.10000000000001
"46032"	"species"	"Veronica arvensis"	"GCA_964211895.1"	145	44	8	37.160000000000004		"Chromosome"	368788744	5692998	45190452	95.5
"501664"	"species"	"Kyklioacalles roboris"	"GCA_964211925.1"	1431	964	20	34.03		"Chromosome"	698932826	2967359	30383510	98.7
"1553746"	"species"	"Staphylinus erythropterus"	"GCA_964211955.1"	2110	1743	22	33.62		"Chromosome"	1412478977	6140586	75443792	99.2
"28930"	"species"	"Fagus sylvatica"	"GCA_964211965.1"	443	156		36.550000000000004		"Scaffold"	486262079	2551574	37493471	98.80000000000001
"501664"	"species"	"Kyklioacalles roboris"	"GCA_964211975.1"	689	424		34.43		"Scaffold"	609021335	4107426	30513364	93.80000000000001
"1553746"	"species"	"Staphylinus erythropterus"	"GCA_964211985.1"	1713	1382		34.03		"Scaffold"	1331787217	6719939	77489434	99.10000000000001
"28930"	"species"	"Fagus sylvatica"	"GCA_964211995.1"	444	155	12	36.54		"Chromosome"	484186010	2707873	37596142	98.80000000000001
"879004"	"species"	"Stictoleptura scutellata"	"GCA_964212005.1"	502	230	10	33.55		"Chromosome"	1471092725	10870000	172532277	99.2
"879004"	"species"	"Stictoleptura scutellata"	"GCA_964212015.1"	438	201		33.55		"Scaffold"	1480097039	10125014	170599067	99.2
"109481"	"species"	"Myotis nattereri"	"GCA_964212025.2"	309	173		43.5		"Scaffold"	1932610702	47439000	99187516	
"109481"	"species"	"Myotis nattereri"	"GCA_964212035.2"	436	211	23	43		"Chromosome"	2138575456	44226636	99996439	
"362089"	"species"	"Abia candens"	"GCA_964212075.1"	633	371	16	37.14		"Chromosome"	261029975	1223977	14120421	96
"92525"	"species"	"Asellus aquaticus"	"GCA_964212115.1"	3069	1243	8	32.19		"Chromosome"	1977804001	1766274	253564817	88.4
"92525"	"species"	"Asellus aquaticus"	"GCA_964212135.1"	17317	16818		32		"Scaffold"	1974964246	471310	551200	
"121769"	"species"	"Digitaria sanguinalis"	"GCA_964212565.1"	696	385	18	45.92		"Chromosome"	913098568	5075307	51531180	99.2
"50463"	"species"	"Cardamine hirsuta"	"GCA_964212585.1"	180	124	8	35.65		"Chromosome"	204548907	5957966	25581028	98.30000000000001
"57917"	"species"	"Filipendula ulmaria"	"GCA_964212595.1"	673	672		39.5		"Scaffold"	275359150	1337468	1337468	
"121769"	"species"	"Digitaria sanguinalis"	"GCA_964212605.1"	479	213		45.84		"Scaffold"	896319243	5029576	54191248	99.10000000000001
"50463"	"species"	"Cardamine hirsuta"	"GCA_964212615.1"	85	33		35.39		"Scaffold"	201353655	5957966	26547138	98.4
"195879"	"species"	"Asterina phylactica"	"GCA_964213145.1"	2958	2958		40		"Contig"	33082654	11135	11135	
"195879"	"species"	"Asterina phylactica"	"GCA_964213155.1"	1550	52	22	40.72		"Chromosome"	389087614	436166	18474187	99.30000000000001
"857007"	"species"	"Butyriboletus subappendiculatus"	"GCA_964213175.1"	1374	1374		48.5		"Contig"	51207903	74713	74713	
"857007"	"species"	"Butyriboletus subappendiculatus"	"GCA_964213195.1"	26	13	13	49.480000000000004		"Chromosome"	31639639	2123623	2939387	92.2
"256647"	"species"	"Arhopalus rusticus"	"GCA_964213945.2"	1215	821	9	32.5		"Chromosome"	1246209545	7305804	158070591	
"256647"	"species"	"Arhopalus rusticus"	"GCA_964213965.2"	1908	1551	8	32.5		"Chromosome"	1275118530	8726949	159240323	
"112232"	"species"	"Mustelus asterias"	"GCA_964213995.1"	8903	5313	34	45.69		"Chromosome"	3679774521	1197343	109010392	93.5
"1869464"	"species"	"Ancylis achatana"	"GCA_964214005.1"	178	111	28	38.61		"Chromosome"	547270124	9225000	20348079	98.4
"1869464"	"species"	"Ancylis achatana"	"GCA_964214015.1"	3131	2048		39		"Scaffold"	582221732	623052	18451355	
"112232"	"species"	"Mustelus asterias"	"GCA_964214025.1"	7908	4403		45.49		"Scaffold"	3476679425	1258905	109776729	92.60000000000001
"3710"	"species"	"Brassica nigra"	"GCA_964214035.1"	3128	980	8	36.65		"Chromosome"	449197311	333628	46127338	98.10000000000001
"1126404"	"species"	"Andrena nitida"	"GCA_964214045.1"	1770	910	4	42.980000000000004		"Chromosome"	341153005	875871	81780399	96.5
"372271"	"species"	"Carex laevigata"	"GCA_964214055.1"	5464	5464		34		"Contig"	217593215	63508	63508	
"372271"	"species"	"Carex laevigata"	"GCA_964214065.1"	1140	82	36	34		"Chromosome"	376542772	545336	10577923	75.2
"3710"	"species"	"Brassica nigra"	"GCA_964214075.1"	5861	5850		36.5		"Scaffold"	332570608	104808	105570	
"1126404"	"species"	"Andrena nitida"	"GCA_964214085.1"	4368	4368		43		"Contig"	201032821	90463	90463	
"212759"	"species"	"Adonis annua"	"GCA_964214385.2"	6875	3569		38.81		"Scaffold"	14120810051	6164044	840041918	99.5
"269367"	"species"	"Poa chaixii"	"GCA_964215645.1"	1015	428		46.43		"Scaffold"	1442224531	3497797	176321716	97.5
"269367"	"species"	"Poa chaixii"	"GCA_964215705.1"	1065	436	8	46.47		"Chromosome"	1422738331	3586441	184506871	97.60000000000001
"869165"	"species"	"Actenicerus siaelandicus"	"GCA_964234755.1"	560	373	10	34.83		"Chromosome"	854914269	6386061	83355646	99.60000000000001
"722671"	"species"	"Chiasmia clathrata"	"GCA_964234795.1"	2168	802	31	36.38		"Chromosome"	334860271	380118	10985752	94.60000000000001
"941989"	"species"	"Ampedus sanguinolentus"	"GCA_964234815.1"	741	346	10	33.13		"Chromosome"	1574761029	6816912	146597239	99.30000000000001
"941989"	"species"	"Ampedus sanguinolentus"	"GCA_964234845.1"	689	253		33.1		"Scaffold"	1572874748	5398259	143644008	99.60000000000001
"345913"	"species"	"Polypogon viridis"	"GCA_964234865.1"	303	233		45.44		"Scaffold"	2840248297	69603968	204968298	98.5
"345913"	"species"	"Polypogon viridis"	"GCA_964234905.1"	252	176	14	45.45		"Chromosome"	2853299628	68392590	206348452	98.60000000000001
"1190801"	"species"	"Andrena helvola"	"GCA_964234915.1"	3888	3888		43.5		"Contig"	369996461	148121	148121	
"1190801"	"species"	"Andrena helvola"	"GCA_964234935.1"	127	35	7	43.45		"Chromosome"	442474548	10793538	66870952	96.7
"161951"	"species"	"Draba verna"	"GCA_964234985.1"	1950	404	26	36.77		"Chromosome"	1017944964	1067757	38032269	98.30000000000001
"98504"	"species"	"Matricaria chamomilla"	"GCA_964234995.1"	659	59	9	36.61		"Chromosome"	2461509348	6422802	291094366	97.60000000000001
"758720"	"species"	"Aleimma loeflingiana"	"GCA_964235015.1"	3060	2443		38		"Scaffold"	509117835	1017902	13939248	
"758720"	"species"	"Aleimma loeflingiana"	"GCA_964235035.1"	85	49	30	37.84		"Chromosome"	462553733	11520667	15327439	98.60000000000001
"254029"	"species"	"Arenaria serpyllifolia"	"GCA_964235045.1"	659	476	20	35.85		"Chromosome"	726254524	6177080	36610341	96.10000000000001
"75065"	"species"	"Rubus caesius"	"GCA_964235055.1"	841	428	14	37.76		"Chromosome"	628597231	2300282	42941820	98.60000000000001
"75065"	"species"	"Rubus caesius"	"GCA_964235075.1"	665	295		37.62		"Scaffold"	633303376	2218852	76238158	98.9
"1070333"	"species"	"Ectoedemia decentella"	"GCA_964235105.1"	11	11		35		"Contig"	1354939	167250	167250	
"136204"	"species"	"Calystegia soldanella"	"GCA_964235135.1"	2437	694	11	35.77		"Chromosome"	634946867	554720	58450293	90.80000000000001
"136204"	"species"	"Calystegia soldanella"	"GCA_964235145.1"	2059	514		35.64		"Scaffold"	620390866	567187	43080366	90.60000000000001
"98504"	"species"	"Matricaria chamomilla"	"GCA_964235185.1"	1243	630		36.78		"Scaffold"	2569815633	6703000	292655454	96.60000000000001
"722671"	"species"	"Chiasmia clathrata"	"GCA_964235205.1"	1970	602		36.410000000000004		"Scaffold"	333747627	383974	11176165	94.9
"123925"	"species"	"Collybia sordida"	"GCA_964235245.1"	106	19	12	48.97		"Chromosome"	53677910	1049597	4473676	95.2
"161951"	"species"	"Draba verna"	"GCA_964235265.1"	1428	303		36.52		"Scaffold"	877726590	1105763	32816023	98.2
"869165"	"species"	"Actenicerus siaelandicus"	"GCA_964235275.1"	28470	28469		35.5		"Scaffold"	1430368415	89605	89605	
"89055"	"species"	"Thermobia domestica"	"GCA_964235295.1"	5983	1918		35.800000000000004		"Scaffold"	5134616953	1998276	295238709	98.60000000000001
"123925"	"species"	"Collybia sordida"	"GCA_964235315.1"	117	36		49.03		"Scaffold"	50423314	1056858	4218126	93.30000000000001
"89055"	"species"	"Thermobia domestica"	"GCA_964235325.1"	6492	2360	18	35.78		"Chromosome"	5131587495	2041157	297651706	98.80000000000001
"152933"	"species"	"Lactarius blennius"	"GCA_964235335.1"	181	11	11	50.86		"Chromosome"	68853849	799744	6962671	94.10000000000001
"572890"	"species"	"Rheumaptera undulata"	"GCA_964235345.1"	303	107	32	37.77		"Chromosome"	676495510	7544584	22692804	98.4
"572890"	"species"	"Rheumaptera undulata"	"GCA_964235355.1"	372	275		37.77		"Scaffold"	632154082	8300810	22143513	94.2
"324239"	"species"	"Hyocomium armoricum"	"GCA_964235365.1"	509	297	11	37		"Chromosome"	333597675	2681466	28971754	84.10000000000001
"1643962"	"species"	"Azelia nebulosa"	"GCA_964235375.1"	828	530		32.31		"Scaffold"	706265052	4810730	129013168	98.9
"152933"	"species"	"Lactarius blennius"	"GCA_964235385.1"	181	11		50.96		"Scaffold"	67629417	724156	6692255	93.9
"1178097"	"species"	"Epermenia chaerophyllella"	"GCA_964235415.1"	787	209	31	36.32		"Chromosome"	382136644	1183130	12653984	97.5
"1643962"	"species"	"Azelia nebulosa"	"GCA_964235425.1"	987	673	5	32.02		"Chromosome"	704790744	4708137	128685118	98.9
"1178097"	"species"	"Epermenia chaerophyllella"	"GCA_964235455.1"	4023	2269		36.5		"Scaffold"	429265306	285044	11664313	
